format,k,x,quantized,abs_error,rel_error
tiny8,6.000000,1.0000000000000246e6,inf,inf,inf
tiny8,6.100000,1.2589254117941970e6,inf,inf,inf
tiny8,6.200000,1.5848931924611498e6,inf,inf,inf
tiny8,6.300000,1.9952623149689236e6,inf,inf,inf
tiny8,6.400000,2.5118864315096335e6,inf,inf,inf
tiny8,6.500000,3.1622776601684438e6,inf,inf,inf
tiny8,6.600000,3.9810717055350505e6,inf,inf,inf
tiny8,6.700000,5.0118723362728171e6,inf,inf,inf
tiny8,6.800000,6.3095734448020458e6,inf,inf,inf
tiny8,6.900000,7.9432823472429514e6,inf,inf,inf
tiny8,7.000000,1.0000000000000164e7,inf,inf,inf
tiny8,7.100000,1.2589254117941868e7,inf,inf,inf
tiny8,7.200000,1.5848931924611369e7,inf,inf,inf
tiny8,7.300000,1.9952623149689075e7,inf,inf,inf
tiny8,7.400000,2.5118864315096129e7,inf,inf,inf
tiny8,7.500000,3.1622776601684183e7,inf,inf,inf
tiny8,7.600000,3.9810717055350184e7,inf,inf,inf
tiny8,7.700000,5.0118723362727761e7,inf,inf,inf
tiny8,7.800000,6.3095734448019944e7,inf,inf,inf
tiny8,7.900000,7.9432823472428858e7,inf,inf,inf
tiny8,8.000000,1.0000000000000082e8,inf,inf,inf
tiny8,8.100000,1.2589254117941765e8,inf,inf,inf
tiny8,8.200000,1.5848931924611238e8,inf,inf,inf
tiny8,8.300000,1.9952623149688911e8,inf,inf,inf
tiny8,8.400000,2.5118864315095925e8,inf,inf,inf
tiny8,8.500000,3.1622776601683921e8,inf,inf,inf
tiny8,8.600000,3.9810717055349857e8,inf,inf,inf
tiny8,8.700000,5.0118723362727350e8,inf,inf,inf
tiny8,8.800000,6.3095734448019433e8,inf,inf,inf
tiny8,8.900000,7.9432823472428215e8,inf,inf,inf
tiny8,9.000000,1.0000000000000000e9,inf,inf,inf
tiny8,9.100000,1.2589254117941661e9,inf,inf,inf
tiny8,9.200000,1.5848931924611108e9,inf,inf,inf
tiny8,9.300000,1.9952623149688747e9,inf,inf,inf
tiny8,9.400000,2.5118864315095720e9,inf,inf,inf
tiny8,9.500000,3.1622776601683664e9,inf,inf,inf
tiny8,9.600000,3.9810717055349531e9,inf,inf,inf
tiny8,9.700000,5.0118723362726946e9,inf,inf,inf
tiny8,9.800000,6.3095734448018913e9,inf,inf,inf
tiny8,9.900000,7.9432823472427568e9,inf,inf,inf
tiny8,10.000000,9.9999999999999180e9,inf,inf,inf
tiny8,10.100000,1.2589254117941559e10,inf,inf,inf
tiny8,10.200000,1.5848931924610979e10,inf,inf,inf
tiny8,10.300000,1.9952623149688583e10,inf,inf,inf
tiny8,10.400000,2.5118864315095512e10,inf,inf,inf
tiny8,10.500000,3.1622776601683407e10,inf,inf,inf
tiny8,10.600000,3.9810717055349205e10,inf,inf,inf
tiny8,10.700000,5.0118723362726532e10,inf,inf,inf
tiny8,10.800000,6.3095734448018394e10,inf,inf,inf
tiny8,10.900000,7.9432823472426910e10,inf,inf,inf
tiny8,11.000000,9.9999999999998367e10,inf,inf,inf
tiny8,11.100000,1.2589254117941455e11,inf,inf,inf
tiny8,11.200000,1.5848931924610849e11,inf,inf,inf
tiny8,11.300000,1.9952623149688422e11,inf,inf,inf
tiny8,11.400000,2.5118864315095309e11,inf,inf,inf
tiny8,11.500000,3.1622776601683148e11,inf,inf,inf
tiny8,11.600000,3.9810717055348877e11,inf,inf,inf
tiny8,11.700000,5.0118723362726123e11,inf,inf,inf
tiny8,11.800000,6.3095734448017883e11,inf,inf,inf
tiny8,11.900000,7.9432823472426270e11,inf,inf,inf
tiny8,12.000000,9.9999999999997546e11,inf,inf,inf
tiny8,12.100000,1.2589254117941353e12,inf,inf,inf
tiny8,12.200000,1.5848931924610720e12,inf,inf,inf
tiny8,12.300000,1.9952623149688257e12,inf,inf,inf
tiny8,12.400000,2.5118864315095103e12,inf,inf,inf
tiny8,12.500000,3.1622776601682886e12,inf,inf,inf
tiny8,12.600000,3.9810717055348555e12,inf,inf,inf
tiny8,12.700000,5.0118723362725713e12,inf,inf,inf
tiny8,12.800000,6.3095734448017363e12,inf,inf,inf
tiny8,12.900000,7.9432823472425615e12,inf,inf,inf
tiny8,13.000000,9.9999999999996719e12,inf,inf,inf
tiny8,13.100000,1.2589254117941250e13,inf,inf,inf
tiny8,13.200000,1.5848931924610590e13,inf,inf,inf
tiny8,13.300000,1.9952623149688094e13,inf,inf,inf
tiny8,13.400000,2.5118864315094898e13,inf,inf,inf
tiny8,13.500000,3.1622776601682629e13,inf,inf,inf
tiny8,13.600000,3.9810717055348227e13,inf,inf,inf
tiny8,13.700000,5.0118723362725305e13,inf,inf,inf
tiny8,13.800000,6.3095734448016844e13,inf,inf,inf
tiny8,13.900000,7.9432823472424969e13,inf,inf,inf
tiny8,14.000000,9.9999999999995906e13,inf,inf,inf
tiny8,14.100000,1.2589254117941147e14,inf,inf,inf
tiny8,14.200000,1.5848931924610459e14,inf,inf,inf
tiny8,14.300000,1.9952623149687931e14,inf,inf,inf
tiny8,14.400000,2.5118864315094691e14,inf,inf,inf
tiny8,14.500000,3.1622776601682369e14,inf,inf,inf
tiny8,14.600000,3.9810717055347900e14,inf,inf,inf
tiny8,14.700000,5.0118723362724894e14,inf,inf,inf
tiny8,14.800000,6.3095734448016338e14,inf,inf,inf
tiny8,14.900000,7.9432823472424312e14,inf,inf,inf
tiny8,15.000000,9.9999999999995088e14,inf,inf,inf
tiny8,15.100000,1.2589254117941045e15,inf,inf,inf
tiny8,15.200000,1.5848931924610330e15,inf,inf,inf
tiny8,15.300000,1.9952623149687768e15,inf,inf,inf
tiny8,15.400000,2.5118864315094485e15,inf,inf,inf
tiny8,15.500000,3.1622776601682110e15,inf,inf,inf
tiny8,15.600000,3.9810717055347575e15,inf,inf,inf
tiny8,15.700000,5.0118723362724480e15,inf,inf,inf
tiny8,15.800000,6.3095734448015820e15,inf,inf,inf
tiny8,15.900000,7.9432823472423670e15,inf,inf,inf
tiny8,16.000000,9.9999999999994280e15,inf,inf,inf
tiny8,16.100000,1.2589254117940992e16,inf,inf,inf
tiny8,16.200000,1.5848931924610332e16,inf,inf,inf
tiny8,16.300000,1.9952623149687848e16,inf,inf,inf
tiny8,16.400000,2.5118864315094692e16,inf,inf,inf
tiny8,16.500000,3.1622776601682500e16,inf,inf,inf
tiny8,16.600000,3.9810717055348224e16,inf,inf,inf
tiny8,16.700000,5.0118723362725504e16,inf,inf,inf
tiny8,16.800000,6.3095734448017360e16,inf,inf,inf
tiny8,16.900000,7.9432823472425936e16,inf,inf,inf
tiny8,17.000000,9.9999999999997552e16,inf,inf,inf
tiny8,17.100000,1.2589254117941405e17,inf,inf,inf
tiny8,17.200000,1.5848931924610851e17,inf,inf,inf
tiny8,17.300000,1.9952623149688502e17,inf,inf,inf
tiny8,17.400000,2.5118864315095514e17,inf,inf,inf
tiny8,17.500000,3.1622776601683533e17,inf,inf,inf
tiny8,17.600000,3.9810717055349530e17,inf,inf,inf
tiny8,17.700000,5.0118723362727149e17,inf,inf,inf
tiny8,17.800000,6.3095734448019430e17,inf,inf,inf
tiny8,17.900000,7.9432823472428544e17,inf,inf,inf
tiny8,18.000000,1.0000000000000082e18,inf,inf,inf
tiny8,18.100000,1.2589254117941816e18,inf,inf,inf
tiny8,18.200000,1.5848931924611369e18,inf,inf,inf
tiny8,18.300000,1.9952623149689155e18,inf,inf,inf
tiny8,18.400000,2.5118864315096335e18,inf,inf,inf
tiny8,18.500000,3.1622776601684567e18,inf,inf,inf
tiny8,18.600000,3.9810717055350830e18,inf,inf,inf
tiny8,18.700000,5.0118723362728786e18,inf,inf,inf
tiny8,18.800000,6.3095734448021494e18,inf,inf,inf
tiny8,18.900000,7.9432823472431135e18,inf,inf,inf
tiny8,19.000000,1.0000000000000410e19,inf,inf,inf
tiny8,19.100000,1.2589254117942229e19,inf,inf,inf
tiny8,19.200000,1.5848931924611887e19,inf,inf,inf
tiny8,19.300000,1.9952623149689807e19,inf,inf,inf
tiny8,19.400000,2.5118864315097158e19,inf,inf,inf
tiny8,19.500000,3.1622776601685602e19,inf,inf,inf
tiny8,19.600000,3.9810717055352136e19,inf,inf,inf
tiny8,19.700000,5.0118723362730426e19,inf,inf,inf
tiny8,19.800000,6.3095734448023560e19,inf,inf,inf
tiny8,19.900000,7.9432823472433742e19,inf,inf,inf
tiny8,20.000000,1.0000000000000736e20,inf,inf,inf
fp16_like,-20.000000,9.9999999999999995e-21,0.0000000000000000e0,9.9999999999999995e-21,1.0000000000000000e0
fp16_like,-19.900000,1.2589254117941713e-20,0.0000000000000000e0,1.2589254117941713e-20,1.0000000000000000e0
fp16_like,-19.800000,1.5848931924611240e-20,0.0000000000000000e0,1.5848931924611240e-20,1.0000000000000000e0
fp16_like,-19.700000,1.9952623149688993e-20,0.0000000000000000e0,1.9952623149688993e-20,1.0000000000000000e0
fp16_like,-19.600000,2.5118864315096130e-20,0.0000000000000000e0,2.5118864315096130e-20,1.0000000000000000e0
fp16_like,-19.500000,3.1622776601684310e-20,0.0000000000000000e0,3.1622776601684310e-20,1.0000000000000000e0
fp16_like,-19.400000,3.9810717055350505e-20,0.0000000000000000e0,3.9810717055350505e-20,1.0000000000000000e0
fp16_like,-19.300000,5.0118723362728377e-20,0.0000000000000000e0,5.0118723362728377e-20,1.0000000000000000e0
fp16_like,-19.200000,6.3095734448020972e-20,0.0000000000000000e0,6.3095734448020972e-20,1.0000000000000000e0
fp16_like,-19.100000,7.9432823472430495e-20,0.0000000000000000e0,7.9432823472430495e-20,1.0000000000000000e0
fp16_like,-19.000000,1.0000000000000327e-19,0.0000000000000000e0,1.0000000000000327e-19,1.0000000000000000e0
fp16_like,-18.900000,1.2589254117942125e-19,0.0000000000000000e0,1.2589254117942125e-19,1.0000000000000000e0
fp16_like,-18.800000,1.5848931924611756e-19,0.0000000000000000e0,1.5848931924611756e-19,1.0000000000000000e0
fp16_like,-18.700000,1.9952623149689646e-19,0.0000000000000000e0,1.9952623149689646e-19,1.0000000000000000e0
fp16_like,-18.600000,2.5118864315096954e-19,0.0000000000000000e0,2.5118864315096954e-19,1.0000000000000000e0
fp16_like,-18.500000,3.1622776601685346e-19,0.0000000000000000e0,3.1622776601685346e-19,1.0000000000000000e0
fp16_like,-18.400000,3.9810717055351808e-19,0.0000000000000000e0,3.9810717055351808e-19,1.0000000000000000e0
fp16_like,-18.300000,5.0118723362730019e-19,0.0000000000000000e0,5.0118723362730019e-19,1.0000000000000000e0
fp16_like,-18.200000,6.3095734448023043e-19,0.0000000000000000e0,6.3095734448023043e-19,1.0000000000000000e0
fp16_like,-18.100000,7.9432823472433090e-19,0.0000000000000000e0,7.9432823472433090e-19,1.0000000000000000e0
fp16_like,-18.000000,1.0000000000000654e-18,0.0000000000000000e0,1.0000000000000654e-18,1.0000000000000000e0
fp16_like,-17.900000,1.2589254117942538e-18,0.0000000000000000e0,1.2589254117942538e-18,1.0000000000000000e0
fp16_like,-17.800000,1.5848931924612276e-18,0.0000000000000000e0,1.5848931924612276e-18,1.0000000000000000e0
fp16_like,-17.700000,1.9952623149690300e-18,0.0000000000000000e0,1.9952623149690300e-18,1.0000000000000000e0
fp16_like,-17.600000,2.5118864315097775e-18,0.0000000000000000e0,2.5118864315097775e-18,1.0000000000000000e0
fp16_like,-17.500000,3.1622776601686379e-18,0.0000000000000000e0,3.1622776601686379e-18,1.0000000000000000e0
fp16_like,-17.400000,3.9810717055353111e-18,0.0000000000000000e0,3.9810717055353111e-18,1.0000000000000000e0
fp16_like,-17.300000,5.0118723362731654e-18,0.0000000000000000e0,5.0118723362731654e-18,1.0000000000000000e0
fp16_like,-17.200000,6.3095734448025109e-18,0.0000000000000000e0,6.3095734448025109e-18,1.0000000000000000e0
fp16_like,-17.100000,7.9432823472435692e-18,0.0000000000000000e0,7.9432823472435692e-18,1.0000000000000000e0
fp16_like,-17.000000,1.0000000000000982e-17,0.0000000000000000e0,1.0000000000000982e-17,1.0000000000000000e0
fp16_like,-16.900000,1.2589254117942949e-17,0.0000000000000000e0,1.2589254117942949e-17,1.0000000000000000e0
fp16_like,-16.800000,1.5848931924612793e-17,0.0000000000000000e0,1.5848931924612793e-17,1.0000000000000000e0
fp16_like,-16.700000,1.9952623149690950e-17,0.0000000000000000e0,1.9952623149690950e-17,1.0000000000000000e0
fp16_like,-16.600000,2.5118864315098596e-17,0.0000000000000000e0,2.5118864315098596e-17,1.0000000000000000e0
fp16_like,-16.500000,3.1622776601687413e-17,0.0000000000000000e0,3.1622776601687413e-17,1.0000000000000000e0
fp16_like,-16.400000,3.9810717055354416e-17,0.0000000000000000e0,3.9810717055354416e-17,1.0000000000000000e0
fp16_like,-16.300000,5.0118723362733295e-17,0.0000000000000000e0,5.0118723362733295e-17,1.0000000000000000e0
fp16_like,-16.200000,6.3095734448027167e-17,0.0000000000000000e0,6.3095734448027167e-17,1.0000000000000000e0
fp16_like,-16.100000,7.9432823472438292e-17,0.0000000000000000e0,7.9432823472438292e-17,1.0000000000000000e0
fp16_like,-16.000000,1.0000000000001268e-16,0.0000000000000000e0,1.0000000000001268e-16,1.0000000000000000e0
fp16_like,-15.900000,1.2589254117943259e-16,0.0000000000000000e0,1.2589254117943259e-16,1.0000000000000000e0
fp16_like,-15.800000,1.5848931924613118e-16,0.0000000000000000e0,1.5848931924613118e-16,1.0000000000000000e0
fp16_like,-15.700000,1.9952623149691277e-16,0.0000000000000000e0,1.9952623149691277e-16,1.0000000000000000e0
fp16_like,-15.600000,2.5118864315098902e-16,0.0000000000000000e0,2.5118864315098902e-16,1.0000000000000000e0
fp16_like,-15.500000,3.1622776601687673e-16,0.0000000000000000e0,3.1622776601687673e-16,1.0000000000000000e0
fp16_like,-15.400000,3.9810717055354576e-16,0.0000000000000000e0,3.9810717055354576e-16,1.0000000000000000e0
fp16_like,-15.300000,5.0118723362733299e-16,0.0000000000000000e0,5.0118723362733299e-16,1.0000000000000000e0
fp16_like,-15.200000,6.3095734448026914e-16,0.0000000000000000e0,6.3095734448026914e-16,1.0000000000000000e0
fp16_like,-15.100000,7.9432823472437639e-16,0.0000000000000000e0,7.9432823472437639e-16,1.0000000000000000e0
fp16_like,-15.000000,1.0000000000001186e-15,0.0000000000000000e0,1.0000000000001186e-15,1.0000000000000000e0
fp16_like,-14.900000,1.2589254117943156e-15,0.0000000000000000e0,1.2589254117943156e-15,1.0000000000000000e0
fp16_like,-14.800000,1.5848931924612989e-15,0.0000000000000000e0,1.5848931924612989e-15,1.0000000000000000e0
fp16_like,-14.700000,1.9952623149691113e-15,0.0000000000000000e0,1.9952623149691113e-15,1.0000000000000000e0
fp16_like,-14.600000,2.5118864315098696e-15,0.0000000000000000e0,2.5118864315098696e-15,1.0000000000000000e0
fp16_like,-14.500000,3.1622776601687415e-15,0.0000000000000000e0,3.1622776601687415e-15,1.0000000000000000e0
fp16_like,-14.400000,3.9810717055354254e-15,0.0000000000000000e0,3.9810717055354254e-15,1.0000000000000000e0
fp16_like,-14.300000,5.0118723362732889e-15,0.0000000000000000e0,5.0118723362732889e-15,1.0000000000000000e0
fp16_like,-14.200000,6.3095734448026395e-15,0.0000000000000000e0,6.3095734448026395e-15,1.0000000000000000e0
fp16_like,-14.100000,7.9432823472436990e-15,0.0000000000000000e0,7.9432823472436990e-15,1.0000000000000000e0
fp16_like,-14.000000,1.0000000000001104e-14,0.0000000000000000e0,1.0000000000001104e-14,1.0000000000000000e0
fp16_like,-13.900000,1.2589254117943052e-14,0.0000000000000000e0,1.2589254117943052e-14,1.0000000000000000e0
fp16_like,-13.800000,1.5848931924612858e-14,0.0000000000000000e0,1.5848931924612858e-14,1.0000000000000000e0
fp16_like,-13.700000,1.9952623149690952e-14,0.0000000000000000e0,1.9952623149690952e-14,1.0000000000000000e0
fp16_like,-13.600000,2.5118864315098492e-14,0.0000000000000000e0,2.5118864315098492e-14,1.0000000000000000e0
fp16_like,-13.500000,3.1622776601687159e-14,0.0000000000000000e0,3.1622776601687159e-14,1.0000000000000000e0
fp16_like,-13.400000,3.9810717055353928e-14,0.0000000000000000e0,3.9810717055353928e-14,1.0000000000000000e0
fp16_like,-13.300000,5.0118723362732477e-14,0.0000000000000000e0,5.0118723362732477e-14,1.0000000000000000e0
fp16_like,-13.200000,6.3095734448025879e-14,0.0000000000000000e0,6.3095734448025879e-14,1.0000000000000000e0
fp16_like,-13.100000,7.9432823472436337e-14,0.0000000000000000e0,7.9432823472436337e-14,1.0000000000000000e0
fp16_like,-13.000000,1.0000000000001023e-13,0.0000000000000000e0,1.0000000000001023e-13,1.0000000000000000e0
fp16_like,-12.900000,1.2589254117942950e-13,0.0000000000000000e0,1.2589254117942950e-13,1.0000000000000000e0
fp16_like,-12.800000,1.5848931924612730e-13,0.0000000000000000e0,1.5848931924612730e-13,1.0000000000000000e0
fp16_like,-12.700000,1.9952623149690786e-13,0.0000000000000000e0,1.9952623149690786e-13,1.0000000000000000e0
fp16_like,-12.600000,2.5118864315098289e-13,0.0000000000000000e0,2.5118864315098289e-13,1.0000000000000000e0
fp16_like,-12.500000,3.1622776601686897e-13,0.0000000000000000e0,3.1622776601686897e-13,1.0000000000000000e0
fp16_like,-12.400000,3.9810717055353600e-13,0.0000000000000000e0,3.9810717055353600e-13,1.0000000000000000e0
fp16_like,-12.300000,5.0118723362732064e-13,0.0000000000000000e0,5.0118723362732064e-13,1.0000000000000000e0
fp16_like,-12.200000,6.3095734448025361e-13,0.0000000000000000e0,6.3095734448025361e-13,1.0000000000000000e0
fp16_like,-12.100000,7.9432823472435688e-13,0.0000000000000000e0,7.9432823472435688e-13,1.0000000000000000e0
fp16_like,-12.000000,1.0000000000000941e-12,0.0000000000000000e0,1.0000000000000941e-12,1.0000000000000000e0
fp16_like,-11.900000,1.2589254117942846e-12,0.0000000000000000e0,1.2589254117942846e-12,1.0000000000000000e0
fp16_like,-11.800000,1.5848931924612600e-12,0.0000000000000000e0,1.5848931924612600e-12,1.0000000000000000e0
fp16_like,-11.700000,1.9952623149690625e-12,0.0000000000000000e0,1.9952623149690625e-12,1.0000000000000000e0
fp16_like,-11.600000,2.5118864315098081e-12,0.0000000000000000e0,2.5118864315098081e-12,1.0000000000000000e0
fp16_like,-11.500000,3.1622776601686637e-12,0.0000000000000000e0,3.1622776601686637e-12,1.0000000000000000e0
fp16_like,-11.400000,3.9810717055353274e-12,0.0000000000000000e0,3.9810717055353274e-12,1.0000000000000000e0
fp16_like,-11.300000,5.0118723362731654e-12,0.0000000000000000e0,5.0118723362731654e-12,1.0000000000000000e0
fp16_like,-11.200000,6.3095734448024847e-12,0.0000000000000000e0,6.3095734448024847e-12,1.0000000000000000e0
fp16_like,-11.100000,7.9432823472435032e-12,0.0000000000000000e0,7.9432823472435032e-12,1.0000000000000000e0
fp16_like,-11.000000,1.0000000000000859e-11,0.0000000000000000e0,1.0000000000000859e-11,1.0000000000000000e0
fp16_like,-10.900000,1.2589254117942742e-11,0.0000000000000000e0,1.2589254117942742e-11,1.0000000000000000e0
fp16_like,-10.800000,1.5848931924612471e-11,0.0000000000000000e0,1.5848931924612471e-11,1.0000000000000000e0
fp16_like,-10.700000,1.9952623149690460e-11,0.0000000000000000e0,1.9952623149690460e-11,1.0000000000000000e0
fp16_like,-10.600000,2.5118864315097875e-11,0.0000000000000000e0,2.5118864315097875e-11,1.0000000000000000e0
fp16_like,-10.500000,3.1622776601686379e-11,0.0000000000000000e0,3.1622776601686379e-11,1.0000000000000000e0
fp16_like,-10.400000,3.9810717055352952e-11,0.0000000000000000e0,3.9810717055352952e-11,1.0000000000000000e0
fp16_like,-10.300000,5.0118723362731245e-11,0.0000000000000000e0,5.0118723362731245e-11,1.0000000000000000e0
fp16_like,-10.200000,6.3095734448024336e-11,0.0000000000000000e0,6.3095734448024336e-11,1.0000000000000000e0
fp16_like,-10.100000,7.9432823472434383e-11,0.0000000000000000e0,7.9432823472434383e-11,1.0000000000000000e0
fp16_like,-10.000000,1.0000000000000777e-10,0.0000000000000000e0,1.0000000000000777e-10,1.0000000000000000e0
fp16_like,-9.900000,1.2589254117942641e-10,0.0000000000000000e0,1.2589254117942641e-10,1.0000000000000000e0
fp16_like,-9.800000,1.5848931924612342e-10,0.0000000000000000e0,1.5848931924612342e-10,1.0000000000000000e0
fp16_like,-9.700000,1.9952623149690297e-10,0.0000000000000000e0,1.9952623149690297e-10,1.0000000000000000e0
fp16_like,-9.600000,2.5118864315097671e-10,0.0000000000000000e0,2.5118864315097671e-10,1.0000000000000000e0
fp16_like,-9.500000,3.1622776601686122e-10,0.0000000000000000e0,3.1622776601686122e-10,1.0000000000000000e0
fp16_like,-9.400000,3.9810717055352625e-10,0.0000000000000000e0,3.9810717055352625e-10,1.0000000000000000e0
fp16_like,-9.300000,5.0118723362730834e-10,0.0000000000000000e0,5.0118723362730834e-10,1.0000000000000000e0
fp16_like,-9.200000,6.3095734448023819e-10,0.0000000000000000e0,6.3095734448023819e-10,1.0000000000000000e0
fp16_like,-9.100000,7.9432823472433739e-10,0.0000000000000000e0,7.9432823472433739e-10,1.0000000000000000e0
fp16_like,-9.000000,1.0000000000000695e-9,0.0000000000000000e0,1.0000000000000695e-9,1.0000000000000000e0
fp16_like,-8.900000,1.2589254117942537e-9,0.0000000000000000e0,1.2589254117942537e-9,1.0000000000000000e0
fp16_like,-8.800000,1.5848931924612212e-9,0.0000000000000000e0,1.5848931924612212e-9,1.0000000000000000e0
fp16_like,-8.700000,1.9952623149690135e-9,0.0000000000000000e0,1.9952623149690135e-9,1.0000000000000000e0
fp16_like,-8.600000,2.5118864315097466e-9,0.0000000000000000e0,2.5118864315097466e-9,1.0000000000000000e0
fp16_like,-8.500000,3.1622776601685863e-9,0.0000000000000000e0,3.1622776601685863e-9,1.0000000000000000e0
fp16_like,-8.400000,3.9810717055352295e-9,0.0000000000000000e0,3.9810717055352295e-9,1.0000000000000000e0
fp16_like,-8.300000,5.0118723362730423e-9,0.0000000000000000e0,5.0118723362730423e-9,1.0000000000000000e0
fp16_like,-8.200000,6.3095734448023300e-9,0.0000000000000000e0,6.3095734448023300e-9,1.0000000000000000e0
fp16_like,-8.100000,7.9432823472433083e-9,0.0000000000000000e0,7.9432823472433083e-9,1.0000000000000000e0
fp16_like,-8.000000,1.0000000000000614e-8,0.0000000000000000e0,1.0000000000000614e-8,1.0000000000000000e0
